City,State,Type,Year,CrimePerCapita,Gini,HSPerc
,New Jersey,State,2010,0.613927401,0.464,0.8785
Camden,New Jersey,Cities,2010,0.126452625,0.489,0.6886
Clifton,New Jersey,Cities,2010,0.127174687,0.473,0.9059
Jersey City,New Jersey,Cities,2010,0.204749366,0.477,0.8418
Passaic,New Jersey,Cities,2010,0.148464873,0.461,0.6557
Paterson,New Jersey,Cities,2010,0.068326546,0.465,0.7382
Trenton,New Jersey,Cities,2010,0.119685944,0.439,0.7258
Union City,New Jersey,Cities,2010,0.161668418,0.428,0.7258
,New Mexico,State,2010,0.115509899,0.464,0.8255
Albuquerque,New Mexico,Cities,2010,0.38504627,0.453,0.8739
,New York,State,2010,0.357977406,0.499,0.8489
Albany,New York,Cities,2010,1.29431687,0.488,0.8634
Buffalo,New York,Cities,2010,1.169246553,0.5,0.8214
Mount Vernon,New York,Cities,2010,0.146883859,0.456,0.835
New Rochelle,New York,Cities,2010,0.678905062,0.525,0.8664
New York,New York,Cities,2010,0.417466311,0.535,0.7983
Rochester,New York,Cities,2010,0.539739551,0.481,0.7816
Schenectady,New York,Cities,2010,0.658425376,0.422,0.84
Yonkers,New York,Cities,2010,0.150529865,0.439,0.8244
,North Carolina,State,2010,0.097278882,0.464,0.8431
Asheville,North Carolina,Cities,2010,1.038057794,0.431,0.8911
Durham,North Carolina,Cities,2010,0.042773429,0.47,0.8633
Gastonia,North Carolina,Cities,2010,0.407980091,0.496,0.7709
Greensboro,North Carolina,Cities,2010,0.155498626,0.494,0.8827
High Point,North Carolina,Cities,2010,0.189973214,0.431,0.8424
Jacksonville,North Carolina,Cities,2010,0.121574635,0.405,0.9417
Raleigh,North Carolina,Cities,2010,0.023826543,0.464,0.9096
,North Dakota,State,2010,0.116817312,0.433,0.9047
Fargo,North Dakota,Cities,2010,0.100306939,0.444,0.959
,Ohio,State,2010,0.213976346,0.452,0.875
Akron,Ohio,Cities,2010,0.631804044,0.454,0.8372
Cincinnati,Ohio,Cities,2010,0.300874039,0.55,0.8372
Cleveland,Ohio,Cities,2010,0.3286061,0.474,0.7636
Columbus,Ohio,Cities,2010,0.595104104,0.456,0.8796
Dayton,Ohio,Cities,2010,0.328258458,0.453,0.8043
Lorain,Ohio,Cities,2010,0.854189801,0.447,0.8118
Parma,Ohio,Cities,2010,0.131056446,0.389,0.871
Youngstown,Ohio,Cities,2010,0.28019053,0.435,0.8164
,Oklahoma,State,2010,0.129450454,0.454,0.8558
Edmond,Oklahoma,Cities,2010,0.23998944,0.463,0.9436
Norman,Oklahoma,Cities,2010,0.627611311,0.495,0.9356
Oklahoma City,Oklahoma,Cities,2010,0.244813024,0.47,0.8479
Tulsa,Oklahoma,Cities,2010,0.076255935,0.499,0.8555
,Oregon,State,2010,0.346625382,0.449,0.8817
Beaverton,Oregon,Cities,2010,0.851127212,0.419,0.9265
Bend,Oregon,Cities,2010,0.125697622,0.476,0.9425
Eugene,Oregon,Cities,2010,1.957342972,0.496,0.92
Medford,Oregon,Cities,2010,0.13600816,0.439,0.8919
Portland,Oregon,Cities,2010,0.513827269,0.492,0.8834
Salem,Oregon,Cities,2010,0.385059684,0.453,0.8447
,Pennsylvania,State,2010,0.044731104,0.461,0.8816
Philadelphia,Pennsylvania,Cities,2010,0.051335427,0.505,0.8081
Pittsburgh,Pennsylvania,Cities,2010,0.287781746,0.519,0.9103
Reading,Pennsylvania,Cities,2010,0.122895416,0.454,0.65
,Rhode Island,State,2010,0.190086242,0.467,0.8432
Pawtucket,Rhode Island,Cities,2010,0.417932072,0.451,0.7676
Providence,Rhode Island,Cities,2010,0.058286947,0.531,0.7346
,South Carolina,State,2010,0.233267647,0.461,0.8359
Charleston,South Carolina,Cities,2010,0.085069459,0.5,0.9215
Columbia,South Carolina,Cities,2010,0.613036215,0.534,0.8778
Mount Pleasant,South Carolina,Cities,2010,0.145868281,0.445,0.9644
North Charleston,South Carolina,Cities,2010,0.100556075,0.424,0.7926
Rock Hill,South Carolina,Cities,2010,0.139946261,0.436,0.8484
,South Dakota,State,2010,0.619429687,0.442,0.8851
Rapid City,South Dakota,Cities,2010,0.741443739,0.47,0.9197
Sioux Falls,South Dakota,Cities,2010,1.680368934,0.443,0.884
,Tennessee,State,2010,0.229821048,0.468,0.8359
Chattanooga,Tennessee,Cities,2010,0.289922301,0.466,0.8075
Clarksville,Tennessee,Cities,2010,0.079021399,0.412,0.9079
Jackson,Tennessee,Cities,2010,0.15632572,0.548,0.8586
Memphis,Tennessee,Cities,2010,0.222667557,0.489,0.8214
Murfreesboro,Tennessee,Cities,2010,0.274727791,0.436,0.9186
Nashville,Tennessee,Cities,2010,0.129793013,0.486,0.8414
,Texas,State,2010,0.067851007,0.469,0.806
Abilene,Texas,Cities,2010,0.085515401,0.458,0.8239
Allen,Texas,Cities,2010,0.111783051,0.398,0.9508
Arlington,Texas,Cities,2010,0.078183026,0.411,0.8299
Austin,Texas,Cities,2010,0.062789617,0.488,0.8562
Beaumont,Texas,Cities,2010,0.274147857,0.511,0.8305
Bryan,Texas,Cities,2010,0.265428003,0.52,0.7913
Corpus Christi,Texas,Cities,2010,0.104326416,0.467,0.8086
Dallas,Texas,Cities,2010,0.091829121,0.519,0.7309
Denton,Texas,Cities,2010,0.157169688,0.465,0.8992
El Paso,Texas,Cities,2010,0.080086878,0.474,0.7663
Fort Worth,Texas,Cities,2010,0.187558696,0.453,0.7996
Garland,Texas,Cities,2010,0.090122161,0.379,0.7688
Houston,Texas,Cities,2010,0.05699607,0.511,0.7461
Lewisville,Texas,Cities,2010,0.185240071,0.414,0.8587
Longview,Texas,Cities,2010,0.127682938,0.5,0.7986
Mckinney,Texas,Cities,2010,0.506124102,0.421,0.9106
Missouri City,Texas,Cities,2010,0.129565567,0.37,0.8852
North Richland Hills,Texas,Cities,2010,0.448450603,0.407,0.8801
Pearland,Texas,Cities,2010,0.6544574,0.367,0.9123
Plano,Texas,Cities,2010,0.143758715,0.437,0.9246
Round Rock,Texas,Cities,2010,0.180019622,0.369,0.8967
San Angelo,Texas,Cities,2010,0.216839777,0.464,0.8413
San Antonio,Texas,Cities,2010,0.035914432,0.46,0.8018
Tyler,Texas,Cities,2010,0.199750312,0.523,0.8115
Wichita Falls,Texas,Cities,2010,0.595734541,0.46,0.82
,Utah,State,2010,0.223766885,0.419,0.8975
Layton,Utah,Cities,2010,0.762078951,0.41,0.8994
Ogden,Utah,Cities,2010,0.122803355,0.475,0.8033
Provo,Utah,Cities,2010,0.169874463,0.532,0.9565
Salt Lake City,Utah,Cities,2010,0.112439774,0.484,0.8428
Sandy,Utah,Cities,2010,0.105071817,0.395,0.9298
St. George,Utah,Cities,2010,0.13682511,0.447,0.9135
West Jordan,Utah,Cities,2010,0.190870656,0.319,0.9029
,Vermont,State,2010,0.271474426,0.444,0.91
,Virginia,State,2010,0.215848244,0.459,0.8659
Alexandria,Virginia,Cities,2010,0.261778392,0.465,0.8973
Chesapeake,Virginia,Cities,2010,0.354567494,0.392,0.8989
Hampton,Virginia,Cities,2010,0.415095645,0.384,0.8931
Newport News,Virginia,Cities,2010,0.563452427,0.422,0.9071
Norfolk,Virginia,Cities,2010,0.128150363,0.453,0.864
Portsmouth,Virginia,Cities,2010,0.803406443,0.402,0.8149
Richmond,Virginia,Cities,2010,0.291427656,0.533,0.8153
Roanoke,Virginia,Cities,2010,0.210981592,0.441,0.8149
Suffolk,Virginia,Cities,2010,0.2319486,0.397,0.8568
Virginia Beach,Virginia,Cities,2010,0.435906789,0.405,0.9193
,Washington,State,2010,0.340218106,0.441,0.8884
Auburn,Washington,Cities,2010,0.7795569,0.392,0.8784
Bellevue,Washington,Cities,2010,0.548009551,0.45,0.9358
Bellingham,Washington,Cities,2010,1.109207656,0.443,0.9407
Everett,Washington,Cities,2010,0.201233562,0.416,0.8224
Federal Way,Washington,Cities,2010,0.116791049,0.418,0.8822
Kennewick,Washington,Cities,2010,0.291966541,0.408,0.8302
Seattle,Washington,Cities,2010,0.241859415,0.488,0.9272
Spokane,Washington,Cities,2010,0.885513007,0.439,0.913
Tacoma,Washington,Cities,2010,1.753550941,0.426,0.8767
Vancouver,Washington,Cities,2010,0.717428735,0.449,0.8888
Yakima,Washington,Cities,2010,0.1165474,0.475,0.7492
,West Virginia,State,2010,0.177908028,0.451,0.8327
,Wisconsin,State,2010,0.1629917,0.43,0.8968
Appleton,Wisconsin,Cities,2010,0.140894681,0.423,0.9178
Green Bay,Wisconsin,Cities,2010,0.098697197,0.426,0.8558
Kenosha,Wisconsin,Cities,2010,0.101049909,0.431,0.8867
Madison,Wisconsin,Cities,2010,0.755591376,0.466,0.9486
Milwaukee,Wisconsin,Cities,2010,0.577633058,0.452,0.8069
,Wyoming,State,2010,0.035235958,0.423,0.9117
,Alabama,State,2009,0.019447471,0.471,0.8197
Hoover,Alabama,Cities,2009,0.556181259,0.46,0.9417
Mobile,Alabama,Cities,2009,0.040622169,0.514,0.8586
,Alaska,State,2009,0.13167944,0.402,0.8979
Anchorage,Alaska,Cities,2009,0.247087893,0.405,0.9136
,Arizona,State,2009,0.345493713,0.451,0.8361
Avondale,Arizona,Cities,2009,0.450587453,0.376,0.7445
Chandler,Arizona,Cities,2009,0.078097239,0.417,0.9194
Glendale,Arizona,Cities,2009,0.431237259,0.42,0.8322
Mesa,Arizona,Cities,2009,0.169911625,0.413,0.8646
Peoria,Arizona,Cities,2009,0.060839833,0.398,0.8816
Phoenix,Arizona,Cities,2009,0.719921222,0.459,0.7754
Scottsdale,Arizona,Cities,2009,0.71095498,0.498,0.937
Tempe,Arizona,Cities,2009,0.676109665,0.451,0.8857
Tucson,Arizona,Cities,2009,0.200736887,0.447,0.8312
,Arkansas,State,2009,0.26104162,0.461,0.8253
Fayetteville,Arkansas,Cities,2009,0.133120341,0.51,0.9219
Fort Smith,Arkansas,Cities,2009,0.117405342,0.467,0.7519
Jonesboro,Arkansas,Cities,2009,0.461936438,0.527,0.818
Springdale,Arkansas,Cities,2009,0.140974131,0.419,0.6867
,California,State,2009,0.277677353,0.467,0.8087
Alhambra,California,Cities,2009,0.581692959,0.439,0.7896
Anaheim,California,Cities,2009,0.029764562,0.415,0.7444
Antioch,California,Cities,2009,0.197544522,0.415,0.8645
Bakersfield,California,Cities,2009,0.060441769,0.43,0.7823
Bellflower,California,Cities,2009,0.273830061,0.386,0.7594
Berkeley,California,Cities,2009,0.098823994,0.497,0.9502
Burbank,California,Cities,2009,0.193708353,0.428,0.911
Carson,California,Cities,2009,0.215901117,0.348,0.7912
Chico,California,Cities,2009,0.11803031,0.447,0.924
Chula Vista,California,Cities,2009,0.22237937,0.42,0.81
Citrus Heights,California,Cities,2009,0.237155088,0.387,0.9073
Compton,California,Cities,2009,0.213056076,0.402,0.5973
Concord,California,Cities,2009,0.330463806,0.414,0.8638
Corona,California,Cities,2009,0.328002204,0.36,0.7862
Costa Mesa,California,Cities,2009,0.181570586,0.49,0.8493
Daly City,California,Cities,2009,0.197464555,0.352,0.8721
Downey,California,Cities,2009,0.371754122,0.412,0.7574
Elk Grove,California,Cities,2009,0.213407694,0.368,0.8991
El Monte,California,Cities,2009,0.326722645,0.386,0.5575
Escondido,California,Cities,2009,0.29105303,0.425,0.74
Fairfield,California,Cities,2009,0.09571393,0.411,0.8685
Fontana,California,Cities,2009,0.052547779,0.391,0.7168
Fresno,California,Cities,2009,0.124644245,0.47,0.7465
Fullerton,California,Cities,2009,0.528389619,0.453,0.8647
Garden Grove,California,Cities,2009,0.361801046,0.399,0.7109
Glendale,California,Cities,2009,0.101325335,0.512,0.8639
Hawthorne,California,Cities,2009,0.23720853,0.396,0.7735
Hemet,California,Cities,2009,0.276178245,0.421,0.7938
Hesperia,California,Cities,2009,0.224961757,0.391,0.7527
Huntington Beach,California,Cities,2009,0.207349503,0.44,0.928
Inglewood,California,Cities,2009,0.266165093,0.419,0.7095
Irvine,California,Cities,2009,0.13909947,0.433,0.9572
Lake Forest,California,Cities,2009,0.132434544,0.378,0.9292
Lakewood,California,Cities,2009,0.382975464,0.324,0.9075
Lancaster,California,Cities,2009,0.672305065,0.441,0.7957
Livermore,California,Cities,2009,0.12358648,0.393,0.9204
Long Beach,California,Cities,2009,0.193978477,0.469,0.7956
Los Angeles,California,Cities,2009,0.49366344,0.513,0.7415
Milpitas,California,Cities,2009,0.14695725,0.376,0.8602
Mission Viejo,California,Cities,2009,0.211523818,0.373,0.9344
Modesto,California,Cities,2009,0.048905973,0.433,0.7759
Moreno Valley,California,Cities,2009,0.253660318,0.383,0.7645
Mountain View,California,Cities,2009,0.280021842,0.438,0.9117
Newport Beach,California,Cities,2009,0.625688257,0.553,0.9724
Norwalk,California,Cities,2009,0.194539282,0.357,0.7134
Oakland,California,Cities,2009,0.444935521,0.494,0.776
Oceanside,California,Cities,2009,0.410367044,0.387,0.8496
Ontario,California,Cities,2009,0.115465441,0.403,0.6942
Orange,California,Cities,2009,0.291689759,0.418,0.8259
Oxnard,California,Cities,2009,0.21349616,0.439,0.6679
Palmdale,California,Cities,2009,0.683167438,0.416,0.7236
Pasadena,California,Cities,2009,0.347070379,0.501,0.8399
Pomona,California,Cities,2009,0.261067636,0.414,0.6752
Redding,California,Cities,2009,1.424782447,0.424,0.9003
Redlands,California,Cities,2009,0.142126208,0.44,0.9006
Redondo Beach,California,Cities,2009,0.743295475,0.441,0.9527
Richmond,California,Cities,2009,0.389992785,0.43,0.7971
Riverside,California,Cities,2009,0.333476728,0.43,0.7938
Roseville,California,Cities,2009,0.256748198,0.395,0.9193
Sacramento,California,Cities,2009,0.191363957,0.45,0.8103
Salinas,California,Cities,2009,0.208826396,0.407,0.613
San Bernardino,California,Cities,2009,0.200317503,0.451,0.6785
San Diego,California,Cities,2009,0.327052655,0.458,0.8697
San Francisco,California,Cities,2009,0.28403653,0.507,0.8624
San Jose,California,Cities,2009,0.419283256,0.43,0.8158
San Leandro,California,Cities,2009,0.128739894,0.403,0.8127
San Marcos,California,Cities,2009,0.243137446,0.445,0.7914
San Mateo,California,Cities,2009,0.325351379,0.445,0.8663
Santa Ana,California,Cities,2009,0.088444439,0.42,0.5475
Santa Barbara,California,Cities,2009,0.583328472,0.47,0.8747
Santa Clara,California,Cities,2009,0.09000414,0.407,0.8969
Santa Clarita,California,Cities,2009,0.701295058,0.396,0.8594
Santa Maria,California,Cities,2009,0.114441355,0.389,0.6286
Santa Monica,California,Cities,2009,0.340761944,0.529,0.9524
Santa Rosa,California,Cities,2009,0.063881028,0.432,0.8278
South Gate,California,Cities,2009,0.206930089,0.406,0.5953
Stockton,California,Cities,2009,0.102665188,0.451,0.7233
Sunnyvale,California,Cities,2009,0.151350042,0.418,0.8932
Temecula,California,Cities,2009,0.099086423,0.372,0.917
Thousand Oaks,California,Cities,2009,0.888996646,0.413,0.9387
Torrance,California,Cities,2009,0.566937616,0.405,0.9368
Tracy,California,Cities,2009,0.121922969,0.378,0.7847
Turlock,California,Cities,2009,0.715727394,0.413,0.8159
Tustin,California,Cities,2009,0.138339374,0.399,0.876
Union City,California,Cities,2009,0.412847824,0.388,0.8544
Upland,California,Cities,2009,0.138005272,0.428,0.8523
Vacaville,California,Cities,2009,0.540318572,0.403,0.8596
Vallejo,California,Cities,2009,0.349518975,0.42,0.8522
Visalia,California,Cities,2009,0.482846865,0.468,0.8021
Vista,California,Cities,2009,0.328759918,0.379,0.7762
West Covina,California,Cities,2009,0.377907526,0.394,0.8407
Westminster,California,Cities,2009,0.673725816,0.419,0.765
Whittier,California,Cities,2009,0.609043072,0.437,0.8512
,Colorado,State,2009,0.427850166,0.453,0.8844
Arvada,Colorado,Cities,2009,0.185282973,0.379,0.9071
Aurora,Colorado,Cities,2009,0.185177184,0.424,0.8161
Boulder,Colorado,Cities,2009,0.499825061,0.545,0.9608
Centennial,Colorado,Cities,2009,0.301856417,0.38,0.9569
Colorado Springs,Colorado,Cities,2009,0.572672088,0.436,0.9199
Denver,Colorado,Cities,2009,1.008798042,0.508,0.8345
Fort Collins,Colorado,Cities,2009,0.57767155,0.46,0.9453
Greeley,Colorado,Cities,2009,0.322338025,0.474,0.808
Lakewood,Colorado,Cities,2009,0.071114651,0.415,0.8894
Loveland,Colorado,Cities,2009,0.594141762,0.383,0.9012
Pueblo,Colorado,Cities,2009,0.379971692,0.456,0.8195
Westminster,Colorado,Cities,2009,0.0928462,0.394,0.9048
,Connecticut,State,2009,0.568196581,0.48,0.8847
Bridgeport,Connecticut,Cities,2009,0.441017575,0.441,0.7532
Danbury,Connecticut,Cities,2009,0.250849754,0.379,0.8377
Hartford,Connecticut,Cities,2009,0.40306653,0.491,0.7048
New Britain,Connecticut,Cities,2009,0.42633015,0.421,0.7765
New Haven,Connecticut,Cities,2009,1.293880753,0.499,0.8269
Norwalk,Connecticut,Cities,2009,0.600975985,0.48,0.8944
,Delaware,State,2009,0.427862399,0.434,0.8708
Wilmington,Delaware,Cities,2009,0.275558005,0.501,0.788
,District Of Columbia,State,2009,0.611941009,0.532,0.8673
Washington,District Of Columbia,Cities,2009,0.566990796,0.532,0.8673
,Florida,State,2009,0.071228025,0.469,0.8488
Boca Raton,Florida,Cities,2009,0.116338592,0.51,0.9269
Coral Springs,Florida,Cities,2009,0.079582352,0.419,0.9226
Davie,Florida,Cities,2009,0.110929926,0.465,0.8927
Deerfield Beach,Florida,Cities,2009,0.268423949,0.448,0.8312
Gainesville,Florida,Cities,2009,1.041079252,0.551,0.925
Jacksonville,Florida,Cities,2009,0.024689407,0.439,0.8605
Largo,Florida,Cities,2009,0.137803685,0.422,0.8696
Miami Beach,Florida,Cities,2009,0.593401377,0.562,0.8742
Miami Gardens,Florida,Cities,2009,0.181248074,0.386,0.8209
Miramar,Florida,Cities,2009,0.184544406,0.405,0.8973
Orlando,Florida,Cities,2009,0.042533463,0.461,0.8716
Palm Bay,Florida,Cities,2009,0.289925103,0.407,0.8707
Pompano Beach,Florida,Cities,2009,0.098193244,0.506,0.8035
St. Petersburg,Florida,Cities,2009,0.040827492,0.463,0.8669
Sunrise,Florida,Cities,2009,0.112440407,0.371,0.8829
Tampa,Florida,Cities,2009,0.144829724,0.504,0.8357
,Georgia,State,2009,0.01152466,0.469,0.834
Atlanta,Georgia,Cities,2009,0.018086421,0.579,0.8675
,Idaho,State,2009,0.233426393,0.421,0.8772
Nampa,Idaho,Cities,2009,1.192250373,0.426,0.8373
,Illinois,State,2009,0.100369203,0.469,0.8616
Aurora,Illinois,Cities,2009,0.171296428,0.41,0.7881
Bloomington,Illinois,Cities,2009,0.270646982,0.459,0.9288
Bolingbrook,Illinois,Cities,2009,0.137805584,0.342,0.8127
Chicago,Illinois,Cities,2009,0.094789026,0.522,0.8018
Decatur,Illinois,Cities,2009,0.264371918,0.467,0.8553
Elgin,Illinois,Cities,2009,0.185725164,0.372,0.7827
Evanston,Illinois,Cities,2009,0.768236002,0.504,0.9489
Joliet,Illinois,Cities,2009,0.132360046,0.368,0.8487
Naperville,Illinois,Cities,2009,0.069093698,0.419,0.9532
Peoria,Illinois,Cities,2009,0.175068496,0.504,0.9001
Rockford,Illinois,Cities,2009,0.696453784,0.485,0.8098
Schaumburg,Illinois,Cities,2009,0.140203295,0.345,0.9499
Skokie,Illinois,Cities,2009,0.298525285,0.468,0.8841
Springfield,Illinois,Cities,2009,0.932416739,0.437,0.8778
,Indiana,State,2009,0.086678479,0.434,0.8589
Bloomington,Indiana,Cities,2009,3.479713272,0.559,0.9659
Fishers,Indiana,Cities,2009,0.135984117,0.348,0.9605
Fort Wayne,Indiana,Cities,2009,0.119244467,0.439,0.8695
,Iowa,State,2009,0.060240036,0.431,0.9039
Davenport,Iowa,Cities,2009,0.494481586,0.454,0.8949
Des Moines,Iowa,Cities,2009,0.050814557,0.434,0.8587
Iowa City,Iowa,Cities,2009,0.146141143,0.532,0.9747
,Kansas,State,2009,0.439481743,0.444,0.8919
Lawrence,Kansas,Cities,2009,0.218095373,0.524,0.9756
Wichita,Kansas,Cities,2009,0.761624981,0.437,0.8676
,Kentucky,State,2009,0.353650641,0.464,0.819
,Louisiana,State,2009,0.030280415,0.473,0.8191
,Maine,State,2009,0.379591059,0.432,0.8992
,Maryland,State,2009,0.181548157,0.448,0.8801
Baltimore,Maryland,Cities,2009,0.109588183,0.509,0.8008
,Massachusetts,State,2009,0.49924377,0.468,0.8891
Boston,Massachusetts,Cities,2009,2.146672178,0.517,0.8612
Cambridge,Massachusetts,Cities,2009,1.652635468,0.537,0.9478
Framingham,Massachusetts,Cities,2009,0.152723052,0.422,0.8853
Lawrence,Massachusetts,Cities,2009,0.141502759,0.453,0.6326
Lowell,Massachusetts,Cities,2009,0.178935691,0.439,0.7642
Lynn,Massachusetts,Cities,2009,0.109710474,0.444,0.7574
New Bedford,Massachusetts,Cities,2009,0.323900627,0.478,0.6804
Newton,Massachusetts,Cities,2009,0.118445521,0.507,0.9624
Quincy,Massachusetts,Cities,2009,0.414164423,0.412,0.8865
Somerville,Massachusetts,Cities,2009,0.133134519,0.371,0.9004
Springfield,Massachusetts,Cities,2009,0.325662887,0.452,0.7589
Worcester,Massachusetts,Cities,2009,0.392213992,0.438,0.8623
,Michigan,State,2009,0.311760871,0.453,0.8751
Ann Arbor,Michigan,Cities,2009,0.874378099,0.48,0.9747
Dearborn,Michigan,Cities,2009,0.468905691,0.443,0.8197
Detroit,Michigan,Cities,2009,0.253180999,0.491,0.7609
Farmington Hills,Michigan,Cities,2009,0.127975429,0.43,0.9122
Flint,Michigan,Cities,2009,0.806039926,0.467,0.7755
Grand Rapids,Michigan,Cities,2009,0.414720504,0.436,0.81
Lansing,Michigan,Cities,2009,0.264568929,0.419,0.8661
Livonia,Michigan,Cities,2009,0.554127139,0.393,0.9049
Pontiac,Michigan,Cities,2009,0.303379649,0.47,0.7663
Southfield,Michigan,Cities,2009,0.133201907,0.424,0.9287
Sterling Heights,Michigan,Cities,2009,0.235404896,0.4,0.8483
Troy,Michigan,Cities,2009,0.498865082,0.45,0.9492
Warren,Michigan,Cities,2009,0.898977413,0.382,0.8494
Westland,Michigan,Cities,2009,0.12796069,0.408,0.8432
Wyoming,Michigan,Cities,2009,0.70856657,0.391,0.8633
,Minnesota,State,2009,0.294365441,0.439,0.9095
Brooklyn Park,Minnesota,Cities,2009,1.254530248,0.378,0.8617
